76,37,1
77,38,1
76,38,1
79,38,1
75,37,1
78,38,1
70,37,1
71,37,1
74,37,1
72,37,1
73,37,1
107,42,1
105,42,1
108,40,1
109,43,1
106,40,1
109,42,1
105,40,1
108,42,1
106,42,1
107,40,1
114,41,1
112,43,1
111,43,1
114,42,1
110,43,1
114,43,1
113,43,1
33,40,1
30,40,1
34,40,1
32,40,1
31,40,1
45,39,1
46,39,1
49,35,1
47,35,1
48,35,1
46,35,1
45,35,1
47,39,1
53,53,1
54,51,1
53,52,1
53,51,1
53,54,1
9,37,1
9,39,1
9,38,1
35,28,1
36,25,1
36,26,1
36,27,1
35,27,1
40,29,1
40,25,1
40,26,1
40,27,1
40,28,1
36,18,1
36,15,1
36,19,1
36,16,1
36,17,1
15,40,1
19,40,1
90,42,1
93,42,1
94,40,1
92,42,1
90,40,1
93,40,1
91,40,1
91,42,1
94,42,1
92,40,1
21,28,1
24,28,1
22,28,1
20,28,1
23,28,1
15,-3,1
15,-4,1
15,-2,1
15,-1,1
66,66,1
66,67,1
67,66,1
67,67,1
65,66,1
68,66,1
65,67,1
68,68,1
68,67,1
69,65,1
69,68,1
65,68,1
66,68,1
69,67,1
69,66,1
67,68,1
36,34,1
38,31,1
35,31,1
37,31,1
35,34,1
39,31,1
36,31,1
36,20,1
36,21,1
36,22,1
36,23,1
36,24,1
47,41,1
47,40,1
47,43,1
47,42,1
47,44,1
82,39,1
81,39,1
80,38,1
80,39,1
66,42,1
69,40,1
67,40,1
66,43,1
67,43,1
67,42,1
65,43,1
65,42,1
69,43,1
69,42,1
68,42,1
69,41,1
67,41,1
68,43,1
120,37,1
120,38,1
120,39,1
120,36,1
98,42,1
99,40,1
98,40,1
96,40,1
99,42,1
95,40,1
97,42,1
96,42,1
95,42,1
97,40,1
18,13,1
15,13,1
16,13,1
17,13,1
19,13,1
53,62,1
53,61,1
53,64,1
53,60,1
53,63,1
72,67,1
70,67,1
72,68,1
70,65,1
71,67,1
71,66,1
71,68,1
70,68,1
72,66,1
70,66,1
33,34,1
30,31,1
32,34,1
32,31,1
34,34,1
34,31,1
31,31,1
30,34,1
31,34,1
33,31,1
116,36,1
119,36,1
117,36,1
118,36,1
115,36,1
17,8,1
19,8,1
17,7,1
16,5,1
18,8,1
16,6,1
16,7,1
34,13,1
30,13,1
31,13,1
32,13,1
33,13,1
63,43,1
