9,10,1
9,11,1
9,12,1
9,13,1
9,37,1
9,38,1
9,39,1
9,40,1
9,41,1
53,51,1
54,51,1
53,52,1
53,53,1
53,54,1
53,55,1
53,56,1
53,57,1
53,58,1
53,59,1
53,60,1
53,61,1
53,62,1
53,63,1
53,64,1
53,65,1
53,66,1
54,66,1
52,67,1
53,67,1
54,67,1
52,68,1
52,69,1
50,70,1
51,70,1
52,70,1
53,77,1
54,77,1
53,78,1
54,78,1
54,97,1
54,98,1
50,113,1
50,114,1
51,114,1
52,114,1
53,114,1
53,115,1
54,115,1
54,116,1
50,35,1
50,36,1
51,36,1
51,37,1
51,38,1
51,39,1
51,40,1
51,41,1
52,41,1
52,42,1
53,42,1
53,43,1
54,43,1
54,44,1
50,45,1
51,45,1
51,46,1
52,46,1
53,46,1
53,47,1
54,47,1
55,50,1
55,51,1
55,66,1
56,66,1
57,66,1
58,66,1
59,66,1
55,67,1
56,67,1
56,68,1
57,68,1
58,68,1
59,68,1
55,77,1
56,77,1
55,78,1
56,78,1
55,97,1
55,98,1
55,116,1
56,116,1
57,116,1
58,116,1
59,116,1
55,43,1
56,43,1
57,43,1
58,43,1
59,43,1
55,44,1
55,47,1
55,48,1
55,49,1
60,66,1
61,66,1
62,66,1
63,66,1
64,66,1
60,68,1
61,68,1
62,68,1
63,68,1
64,68,1
60,77,1
61,77,1
60,78,1
61,78,1
63,97,1
64,97,1
63,98,1
64,98,1
60,116,1
60,117,1
61,117,1
62,117,1
63,117,1
64,117,1
60,43,1
61,43,1
62,43,1
63,43,1
64,43,1
69,64,1
69,65,1
65,66,1
66,66,1
67,66,1
68,66,1
69,66,1
65,68,1
66,68,1
67,68,1
68,68,1
69,68,1
65,77,1
67,116,1
68,116,1
69,116,1
65,117,1
66,117,1
67,117,1
69,117,1
67,37,1
68,37,1
69,37,1
67,38,1
67,39,1
67,40,1
69,40,1
67,41,1
67,42,1
68,42,1
69,42,1
65,43,1
66,43,1
67,43,1
68,43,1
69,43,1
70,64,1
70,65,1
70,66,1
71,66,1
72,66,1
72,67,1
70,68,1
71,68,1
72,68,1
70,77,1
71,77,1
70,78,1
71,78,1
72,97,1
73,97,1
72,98,1
73,98,1
74,115,1
71,116,1
72,116,1
73,116,1
74,116,1
70,117,1
71,117,1
70,37,1
71,37,1
72,37,1
73,37,1
74,37,1
70,40,1
70,42,1
71,42,1
72,42,1
70,43,1
71,43,1
72,43,1
73,43,1
74,43,1
75,66,1
76,66,1
77,66,1
78,66,1
79,66,1
75,67,1
76,67,1
77,67,1
78,67,1
79,67,1
77,114,1
78,114,1
75,115,1
76,115,1
77,115,1
78,115,1
79,115,1
75,37,1
76,37,1
76,38,1
77,38,1
78,38,1
79,38,1
75,43,1
76,43,1
79,46,1
78,47,1
79,47,1
76,48,1
77,48,1
78,48,1
76,49,1
77,49,1
78,49,1
79,49,1
80,50,1
80,51,1
80,52,1
80,53,1
80,54,1
80,55,1
80,56,1
80,57,1
80,58,1
80,59,1
80,60,1
80,61,1
80,62,1
81,62,1
82,62,1
83,62,1
84,62,1
80,64,1
81,64,1
82,64,1
83,64,1
84,64,1
80,65,1
80,66,1
80,67,1
80,68,1
80,69,1
80,70,1
80,71,1
80,72,1
80,73,1
80,74,1
80,75,1
80,76,1
81,76,1
81,77,1
82,77,1
83,77,1
84,77,1
82,82,1
83,82,1
84,82,1
82,83,1
82,84,1
82,85,1
82,86,1
82,87,1
82,88,1
82,89,1
82,90,1
82,91,1
82,92,1
82,93,1
82,94,1
82,95,1
82,96,1
82,97,1
82,98,1
82,99,1
82,100,1
82,101,1
82,102,1
82,103,1
82,104,1
82,105,1
82,106,1
82,107,1
82,108,1
82,109,1
81,110,1
82,110,1
80,111,1
81,111,1
82,111,1
80,112,1
80,113,1
80,114,1
80,115,1
80,38,1
80,39,1
81,39,1
82,39,1
82,40,1
83,40,1
84,40,1
80,42,1
81,42,1
82,42,1
83,42,1
84,42,1
80,43,1
80,44,1
80,45,1
80,46,1
80,49,1
85,62,1
86,62,1
87,62,1
88,62,1
89,62,1
85,64,1
86,64,1
87,64,1
88,64,1
89,64,1
87,75,1
88,75,1
89,75,1
85,76,1
86,76,1
87,76,1
85,77,1
85,82,1
85,83,1
86,83,1
86,84,1
86,85,1
86,86,1
86,87,1
86,88,1
86,89,1
86,90,1
86,91,1
86,92,1
86,93,1
86,94,1
86,95,1
86,96,1
86,97,1
86,98,1
86,99,1
86,100,1
86,101,1
86,102,1
86,103,1
86,104,1
86,105,1
86,106,1
86,107,1
86,108,1
86,109,1
86,110,1
86,111,1
86,112,1
86,113,1
86,114,1
86,115,1
86,116,1
86,117,1
86,118,1
86,119,1
86,120,1
86,121,1
86,122,1
86,123,1
86,124,1
86,125,1
86,126,1
86,127,1
86,128,1
86,129,1
86,130,1
86,131,1
86,132,1
86,133,1
86,134,1
86,135,1
86,136,1
86,137,1
86,138,1
86,139,1
86,140,1
86,141,1
87,141,1
88,141,1
89,141,1
85,40,1
86,40,1
87,40,1
88,40,1
89,40,1
85,42,1
86,42,1
87,42,1
88,42,1
89,42,1
90,62,1
91,62,1
92,62,1
93,62,1
94,62,1
90,64,1
91,64,1
92,64,1
93,64,1
94,64,1
90,75,1
91,75,1
92,75,1
92,76,1
93,76,1
94,76,1
94,77,1
92,82,1
93,82,1
94,82,1
92,83,1
94,83,1
92,84,1
92,85,1
92,86,1
92,87,1
92,88,1
92,89,1
92,90,1
92,91,1
92,92,1
92,93,1
92,94,1
92,95,1
92,96,1
92,97,1
92,98,1
92,99,1
92,100,1
92,101,1
92,102,1
92,103,1
92,104,1
92,105,1
92,106,1
92,107,1
92,108,1
92,109,1
92,110,1
92,111,1
92,112,1
92,113,1
92,114,1
92,115,1
92,116,1
92,117,1
92,118,1
92,119,1
92,120,1
92,121,1
92,122,1
92,123,1
92,124,1
92,125,1
92,126,1
92,127,1
92,128,1
92,129,1
92,130,1
92,131,1
92,132,1
92,133,1
92,134,1
92,135,1
92,136,1
92,137,1
92,138,1
92,139,1
92,140,1
90,141,1
91,141,1
92,141,1
93,141,1
94,141,1
90,40,1
91,40,1
92,40,1
93,40,1
94,40,1
90,42,1
91,42,1
92,42,1
93,42,1
94,42,1
99,61,1
95,62,1
96,62,1
97,62,1
98,62,1
99,62,1
95,64,1
96,64,1
97,64,1
98,64,1
99,64,1
95,77,1
96,77,1
97,77,1
97,78,1
98,78,1
99,78,1
95,83,1
95,84,1
95,85,1
95,86,1
95,87,1
95,88,1
95,89,1
95,90,1
95,91,1
95,92,1
95,93,1
95,94,1
95,95,1
95,96,1
95,97,1
95,98,1
95,99,1
95,100,1
95,101,1
95,102,1
95,103,1
95,104,1
95,105,1
98,105,1
99,105,1
95,106,1
98,106,1
99,106,1
95,107,1
95,108,1
95,109,1
95,110,1
95,111,1
95,112,1
95,113,1
95,114,1
95,115,1
95,116,1
95,117,1
95,118,1
95,119,1
95,120,1
95,121,1
95,122,1
95,123,1
95,124,1
95,125,1
95,126,1
95,127,1
95,128,1
95,129,1
95,130,1
95,131,1
95,132,1
95,133,1
95,134,1
95,135,1
95,136,1
95,137,1
95,138,1
95,139,1
95,140,1
95,141,1
96,141,1
97,141,1
98,141,1
99,141,1
95,40,1
96,40,1
97,40,1
98,40,1
99,40,1
95,42,1
96,42,1
97,42,1
98,42,1
99,42,1
12,-4,1
13,-4,1
14,-4,1
12,-3,1
12,-2,1
12,-1,1
11,5,1
11,6,1
10,7,1
11,7,1
10,8,1
10,9,1
10,10,1
10,13,1
11,13,1
12,13,1
13,13,1
14,13,1
11,28,1
12,28,1
13,28,1
14,28,1
10,29,1
11,29,1
10,30,1
10,31,1
14,31,1
10,32,1
14,32,1
10,33,1
14,33,1
10,34,1
14,34,1
10,35,1
14,35,1
10,36,1
10,37,1
10,38,1
14,40,1
10,41,1
11,41,1
12,41,1
13,41,1
14,41,1
100,60,1
101,60,1
102,60,1
103,60,1
100,61,1
103,61,1
104,61,1
104,62,1
104,63,1
100,64,1
100,65,1
100,66,1
101,66,1
101,67,1
102,67,1
102,68,1
102,69,1
102,70,1
103,70,1
103,71,1
104,71,1
100,78,1
100,79,1
101,79,1
101,80,1
101,81,1
102,81,1
102,82,1
102,83,1
102,84,1
102,85,1
102,86,1
102,87,1
102,88,1
102,89,1
102,90,1
102,91,1
102,92,1
102,93,1
102,94,1
102,95,1
102,96,1
102,97,1
102,98,1
102,99,1
102,100,1
102,101,1
102,102,1
102,103,1
102,104,1
102,105,1
102,106,1
