0,0,1,passability/wall
0,1,1,passability/wall
0,2,1,passability/wall
0,3,1,passability/wall
0,4,1,passability/wall
0,0,5,"tilesheet/0,7"
1,0,5,"tilesheet/1,7"
2,0,5,"tilesheet/0,7"
3,0,5,"tilesheet/1,7"
4,0,5,"tilesheet/0,7"
0,1,5,"tilesheet/0,6"
1,1,5,"tilesheet/1,6"
2,1,5,"tilesheet/0,6"
3,1,5,"tilesheet/1,6"
4,1,5,"tilesheet/0,6"
0,2,5,"tilesheet/0,7"
1,2,5,"tilesheet/1,7"
2,2,5,"tilesheet/0,7"
3,2,5,"tilesheet/1,7"
4,2,5,"tilesheet/0,7"
0,3,5,"tilesheet/0,6"
1,3,5,"tilesheet/1,6"
2,3,5,"tilesheet/0,6"
3,3,5,"tilesheet/1,6"
4,3,5,"tilesheet/0,6"
0,4,5,"tilesheet/0,7"
1,4,5,"tilesheet/1,7"
2,4,5,"tilesheet/0,7"
3,4,5,"tilesheet/1,7"
4,4,5,"tilesheet/0,7"
0,0,10,"tilesheet/2,1"
0,1,10,"tilesheet/2,1"
0,2,10,"tilesheet/2,1"
0,3,10,"tilesheet/2,1"
0,4,10,"tilesheet/2,1"
1,0,11,"tilesheet/7,5"
2,0,11,"tilesheet/8,5"
1,1,11,"tilesheet/7,5"
2,1,11,"tilesheet/8,5"
1,2,11,"tilesheet/7,5"
2,2,11,"tilesheet/8,5"
1,3,11,"tilesheet/7,5"
2,3,11,"tilesheet/8,5"
1,4,11,"tilesheet/7,5"
2,4,11,"tilesheet/8,5"
1,0,16,"tilesheet/9,0"
1,1,16,"tilesheet/9,0"
1,2,16,"tilesheet/9,0"
1,3,16,"tilesheet/9,0"
1,4,16,"tilesheet/9,0"
