2,0,40,"obstacles/0,6"
2,0,5,"tilesheet/1,7"
2,0,30,"obstacles/3,0"
2,1,40,"obstacles/0,6"
2,1,1,"passability/0,0"
2,1,10,"tilesheet/1,0"
2,1,5,"tilesheet/1,6"
2,2,10,"tilesheet/1,1"
2,3,10,"tilesheet/1,1"
2,4,10,"tilesheet/1,2"
1,2,40,"obstacles/0,6"
1,2,1,"passability/0,0"
1,2,10,"tilesheet/1,1"
1,2,5,"tilesheet/0,7"
1,1,40,"obstacles/0,6"
1,1,1,"passability/0,0"
1,1,10,"tilesheet/0,0"
1,1,5,"tilesheet/0,6"
1,4,10,"tilesheet/1,2"
4,3,10,"tilesheet/1,1"
1,3,10,"tilesheet/1,1"
4,4,10,"tilesheet/2,2"
4,1,40,"obstacles/0,6"
4,1,1,"passability/0,0"
4,1,10,"tilesheet/1,1"
4,1,5,"tilesheet/1,6"
4,2,10,"tilesheet/1,1"
1,0,40,"obstacles/0,6"
1,0,5,"tilesheet/0,7"
1,0,30,"obstacles/2,0"
3,0,40,"obstacles/0,6"
3,0,5,"tilesheet/0,7"
3,0,30,"obstacles/2,0"
4,0,40,"obstacles/0,6"
4,0,1,"passability/0,0"
4,0,10,"tilesheet/0,0"
4,0,5,"tilesheet/1,7"
3,4,10,"tilesheet/1,2"
0,0,40,"obstacles/0,6"
0,0,5,"tilesheet/1,7"
3,3,10,"tilesheet/1,1"
3,2,10,"tilesheet/1,1"
3,1,40,"obstacles/0,6"
3,1,1,"passability/0,0"
3,1,10,"tilesheet/1,0"
3,1,5,"tilesheet/0,6"
0,3,10,"tilesheet/1,1"
0,4,10,"tilesheet/1,2"
0,1,40,"obstacles/0,6"
0,1,5,"tilesheet/1,6"
0,1,30,"obstacles/2,0"
0,2,40,"obstacles/0,6"
0,2,1,"passability/0,0"
0,2,10,"tilesheet/1,0"
0,2,5,"tilesheet/1,7"
