0,0,1,passability/wall
1,0,1,passability/wall
2,0,1,passability/wall
3,0,1,passability/wall
4,0,1,passability/wall
0,2,1,passability/wall
1,2,1,passability/wall
2,2,1,passability/wall
3,2,1,passability/wall
4,2,1,passability/wall
0,0,10,"tilesheet/0,3"
1,0,10,"tilesheet/0,3"
2,0,10,"tilesheet/0,3"
3,0,10,"tilesheet/0,3"
4,0,10,"tilesheet/0,3"
0,1,10,"tilesheet/0,3"
1,1,10,"tilesheet/0,3"
2,1,10,"tilesheet/0,3"
3,1,10,"tilesheet/0,3"
4,1,10,"tilesheet/0,3"
0,2,10,"tilesheet/0,3"
1,2,10,"tilesheet/0,3"
2,2,10,"tilesheet/0,3"
3,2,10,"tilesheet/0,3"
4,2,10,"tilesheet/0,3"
