0,0,1,"passability/0,0"
0,1,1,"passability/0,0"
0,2,1,"passability/0,0"
0,3,1,"passability/0,0"
1,3,1,"passability/3,0"
2,3,1,"passability/3,0"
0,4,1,"passability/0,0"
0,0,5,"tilesheet/0,6"
1,0,5,"tilesheet/1,6"
2,0,5,"tilesheet/0,6"
3,0,5,"tilesheet/1,6"
4,0,5,"tilesheet/0,6"
0,1,5,"tilesheet/0,7"
1,1,5,"tilesheet/1,7"
2,1,5,"tilesheet/0,7"
3,1,5,"tilesheet/1,7"
4,1,5,"tilesheet/0,7"
0,2,5,"tilesheet/0,6"
1,2,5,"tilesheet/1,6"
2,2,5,"tilesheet/0,6"
3,2,5,"tilesheet/1,6"
4,2,5,"tilesheet/0,6"
0,3,5,"tilesheet/0,7"
1,3,5,"tilesheet/1,7"
2,3,5,"tilesheet/0,7"
3,3,5,"tilesheet/1,7"
4,3,5,"tilesheet/0,7"
0,4,5,"tilesheet/0,6"
1,4,5,"tilesheet/1,6"
2,4,5,"tilesheet/0,6"
3,4,5,"tilesheet/1,6"
4,4,5,"tilesheet/0,6"
1,3,8,"tilesheet/0,5"
2,3,8,"tilesheet/0,5"
0,0,10,"tilesheet/2,1"
0,1,10,"tilesheet/2,1"
0,2,10,"tilesheet/2,1"
0,3,10,"tilesheet/2,1"
0,4,10,"tilesheet/2,1"
1,2,11,"tilesheet/5,5"
2,2,11,"tilesheet/6,5"
1,3,11,"tilesheet/3,5"
2,3,11,"tilesheet/4,5"
1,4,11,"tilesheet/7,5"
2,4,11,"tilesheet/8,5"
1,0,16,"tilesheet/9,0"
1,1,16,"tilesheet/9,0"
1,2,16,"tilesheet/9,0"
1,3,16,"tilesheet/9,0"
1,4,16,"tilesheet/9,0"
1,1,30,"obstacles/0,1"
2,1,30,"obstacles/1,1"
1,2,30,"obstacles/0,2"
2,2,30,"obstacles/1,2"
