1,2,1,passability/climb_platform
2,2,1,passability/climb_platform
3,2,1,passability/wall
4,2,1,passability/wall
1,3,1,passability/climb
2,3,1,passability/climb
3,3,1,passability/wall
4,3,1,passability/wall
1,4,1,passability/climb
2,4,1,passability/climb
0,0,5,"tilesheet/1,7"
1,0,5,"tilesheet/0,7"
2,0,5,"tilesheet/1,7"
3,0,5,"tilesheet/1,7"
4,0,5,"tilesheet/0,7"
0,1,5,"tilesheet/1,6"
1,1,5,"tilesheet/0,6"
2,1,5,"tilesheet/1,6"
3,1,5,"tilesheet/1,6"
4,1,5,"tilesheet/0,6"
0,2,5,"tilesheet/1,7"
1,2,5,"tilesheet/0,7"
2,2,5,"tilesheet/1,7"
3,2,5,"tilesheet/1,7"
4,2,5,"tilesheet/0,7"
0,3,5,"tilesheet/1,6"
1,3,5,"tilesheet/0,6"
2,3,5,"tilesheet/1,6"
3,3,5,"tilesheet/1,6"
4,3,5,"tilesheet/0,6"
0,4,5,"tilesheet/1,7"
1,4,5,"tilesheet/0,7"
2,4,5,"tilesheet/1,7"
3,4,5,"tilesheet/1,7"
4,4,5,"tilesheet/0,7"
1,2,6,"tilesheet/2,6"
2,2,6,"tilesheet/3,6"
1,3,6,"tilesheet/2,7"
2,3,6,"tilesheet/3,7"
1,4,6,"tilesheet/9,2"
2,4,6,"tilesheet/8,0"
1,2,9,"tilesheet/5,0"
2,2,9,"tilesheet/6,0"
1,3,9,"tilesheet/5,1"
2,3,9,"tilesheet/6,1"
1,4,9,"tilesheet/5,1"
2,4,9,"tilesheet/6,1"
3,2,10,"tilesheet/2,6"
4,2,10,"tilesheet/3,6"
3,3,10,"tilesheet/2,7"
4,3,10,"tilesheet/3,7"
3,4,11,"tilesheet/7,5"
4,4,11,"tilesheet/8,5"
3,4,16,"tilesheet/8,0"
4,4,16,"tilesheet/8,0"
