2,4,9,"tilesheet/6,2"
2,4,1,"passability/2,0"
2,3,9,"tilesheet/6,1"
2,3,1,"passability/2,0"
3,3,11,"tilesheet/7,5"
1,4,9,"tilesheet/5,2"
1,4,1,"passability/2,0"
3,2,11,"tilesheet/7,5"
4,2,11,"tilesheet/8,5"
4,4,11,"tilesheet/8,5"
3,1,11,"tilesheet/7,5"
4,3,11,"tilesheet/8,5"
1,1,9,"tilesheet/5,3"
1,1,1,"passability/2,0"
2,2,9,"tilesheet/6,1"
2,2,1,"passability/2,0"
4,0,11,"tilesheet/8,5"
1,0,9,"tilesheet/5,2"
1,0,1,"passability/2,0"
3,0,11,"tilesheet/7,5"
2,0,9,"tilesheet/6,2"
2,0,1,"passability/2,0"
4,1,11,"tilesheet/8,5"
1,3,9,"tilesheet/5,1"
1,3,1,"passability/2,0"
2,1,9,"tilesheet/6,3"
2,1,1,"passability/2,0"
1,2,9,"tilesheet/5,1"
1,2,1,"passability/2,0"
3,4,11,"tilesheet/7,5"
