50,105,40
51,105,40
52,105,40
53,105,40
54,105,40
50,106,40
51,106,40
52,106,40
53,106,40
54,106,40
50,107,40
51,107,40
52,107,40
53,107,40
54,107,40
50,108,40
51,108,40
52,108,40
53,108,40
54,108,40
50,109,40
51,109,40
52,109,40
53,109,40
54,109,40
75,110,40
76,110,40
77,110,40
78,110,40
79,110,40
75,111,40
76,111,40
77,111,40
78,111,40
79,111,40
75,112,40
76,112,40
77,112,40
78,112,40
79,112,40
75,113,40
76,113,40
77,113,40
78,113,40
79,113,40
75,114,40
76,114,40
77,114,40
78,114,40
79,114,40
70,105,40
71,105,40
72,105,40
73,105,40
74,105,40
70,106,40
71,106,40
72,106,40
73,106,40
74,106,40
70,107,40
71,107,40
72,107,40
73,107,40
74,107,40
70,108,40
71,108,40
72,108,40
73,108,40
74,108,40
70,109,40
71,109,40
72,109,40
73,109,40
74,109,40
60,115,40
61,115,40
62,115,40
63,115,40
64,115,40
60,116,40
61,116,40
62,116,40
63,116,40
64,116,40
60,117,40
61,117,40
62,117,40
63,117,40
64,117,40
70,115,40
71,115,40
72,115,40
73,115,40
74,115,40
70,116,40
71,116,40
72,116,40
73,116,40
74,116,40
70,117,40
71,117,40
53,115,40
54,115,40
54,116,40
75,115,40
76,115,40
77,115,40
78,115,40
79,115,40
80,105,40
81,105,40
82,105,40
80,106,40
81,106,40
82,106,40
80,107,40
81,107,40
82,107,40
80,108,40
81,108,40
82,108,40
80,109,40
81,109,40
82,109,40
80,115,40
60,110,40
61,110,40
62,110,40
63,110,40
64,110,40
60,111,40
61,111,40
62,111,40
63,111,40
64,111,40
60,112,40
61,112,40
62,112,40
63,112,40
64,112,40
60,113,40
61,113,40
62,113,40
63,113,40
64,113,40
60,114,40
61,114,40
62,114,40
63,114,40
64,114,40
45,105,40
46,105,40
47,105,40
48,105,40
49,105,40
45,106,40
46,106,40
47,106,40
48,106,40
49,106,40
45,107,40
46,107,40
47,107,40
48,107,40
49,107,40
45,108,40
46,108,40
47,108,40
48,108,40
49,108,40
45,109,40
46,109,40
47,109,40
48,109,40
49,109,40
75,105,40
76,105,40
77,105,40
78,105,40
79,105,40
75,106,40
76,106,40
77,106,40
78,106,40
79,106,40
75,107,40
76,107,40
77,107,40
78,107,40
79,107,40
75,108,40
76,108,40
77,108,40
78,108,40
79,108,40
75,109,40
76,109,40
77,109,40
78,109,40
79,109,40
55,115,40
56,115,40
57,115,40
58,115,40
59,115,40
55,116,40
56,116,40
57,116,40
58,116,40
59,116,40
65,110,40
66,110,40
67,110,40
68,110,40
69,110,40
65,111,40
66,111,40
67,111,40
68,111,40
69,111,40
65,112,40
66,112,40
67,112,40
68,112,40
69,112,40
65,113,40
66,113,40
67,113,40
68,113,40
69,113,40
65,114,40
66,114,40
67,114,40
68,114,40
69,114,40
65,115,40
66,115,40
67,115,40
68,115,40
69,115,40
65,116,40
66,116,40
67,116,40
68,116,40
69,116,40
65,117,40
66,117,40
67,117,40
69,117,40
45,110,40
46,110,40
47,110,40
48,110,40
49,110,40
46,111,40
47,111,40
48,111,40
49,111,40
48,112,40
49,112,40
49,113,40
55,105,40
56,105,40
57,105,40
58,105,40
59,105,40
55,106,40
56,106,40
57,106,40
58,106,40
59,106,40
55,107,40
56,107,40
57,107,40
58,107,40
59,107,40
55,108,40
56,108,40
57,108,40
58,108,40
59,108,40
55,109,40
56,109,40
57,109,40
58,109,40
59,109,40
70,110,40
71,110,40
72,110,40
73,110,40
74,110,40
70,111,40
71,111,40
72,111,40
73,111,40
74,111,40
70,112,40
71,112,40
72,112,40
73,112,40
74,112,40
70,113,40
71,113,40
72,113,40
73,113,40
74,113,40
70,114,40
71,114,40
72,114,40
73,114,40
74,114,40
80,110,40
81,110,40
82,110,40
80,111,40
81,111,40
80,112,40
80,113,40
80,114,40
55,110,40
56,110,40
57,110,40
58,110,40
59,110,40
55,111,40
56,111,40
57,111,40
58,111,40
59,111,40
55,112,40
56,112,40
57,112,40
58,112,40
59,112,40
55,113,40
56,113,40
57,113,40
58,113,40
59,113,40
55,114,40
56,114,40
57,114,40
58,114,40
59,114,40
60,105,40
61,105,40
62,105,40
63,105,40
64,105,40
60,106,40
61,106,40
62,106,40
63,106,40
64,106,40
60,107,40
61,107,40
62,107,40
63,107,40
64,107,40
60,108,40
61,108,40
62,108,40
63,108,40
64,108,40
60,109,40
61,109,40
62,109,40
63,109,40
64,109,40
65,105,40
66,105,40
67,105,40
68,105,40
69,105,40
65,106,40
66,106,40
67,106,40
68,106,40
69,106,40
65,107,40
66,107,40
67,107,40
68,107,40
69,107,40
65,108,40
66,108,40
67,108,40
68,108,40
69,108,40
65,109,40
66,109,40
67,109,40
68,109,40
69,109,40
50,110,40
51,110,40
52,110,40
53,110,40
54,110,40
50,111,40
51,111,40
52,111,40
53,111,40
54,111,40
50,112,40
51,112,40
52,112,40
53,112,40
54,112,40
50,113,40
51,113,40
52,113,40
53,113,40
54,113,40
50,114,40
51,114,40
52,114,40
53,114,40
54,114,40
