0,0,5,"tilesheet/0,7"
1,0,5,"tilesheet/1,7"
2,0,5,"tilesheet/0,7"
3,0,5,"tilesheet/1,7"
4,0,5,"tilesheet/0,7"
0,1,5,"tilesheet/0,6"
1,1,5,"tilesheet/1,6"
2,1,5,"tilesheet/0,6"
3,1,5,"tilesheet/1,6"
4,1,5,"tilesheet/0,6"
0,2,5,"tilesheet/0,7"
1,2,5,"tilesheet/1,7"
2,2,5,"tilesheet/0,7"
3,2,5,"tilesheet/1,7"
4,2,5,"tilesheet/0,7"
0,3,5,"tilesheet/0,6"
1,3,5,"tilesheet/1,6"
2,3,5,"tilesheet/0,6"
3,3,5,"tilesheet/1,6"
4,3,5,"tilesheet/0,6"
0,4,5,"tilesheet/0,7"
1,4,5,"tilesheet/1,7"
2,4,5,"tilesheet/0,7"
3,4,5,"tilesheet/1,7"
4,4,5,"tilesheet/0,7"
1,0,6,"tilesheet/4,6"
2,0,6,"tilesheet/5,6"
1,1,6,"tilesheet/6,7"
2,1,6,"tilesheet/7,7"
1,2,6,"tilesheet/6,6"
2,2,6,"tilesheet/7,6"
1,3,6,"tilesheet/6,7"
2,3,6,"tilesheet/7,7"
1,4,6,"tilesheet/6,6"
2,4,6,"tilesheet/7,6"
1,0,16,"tilesheet/9,2"
2,0,16,"tilesheet/8,0"
3,0,16,"tilesheet/8,0"
4,0,16,"tilesheet/8,0"
