0,3,1,passability/wall
3,3,1,passability/wall
4,3,1,passability/wall
0,4,1,passability/wall
1,4,1,passability/wall
2,4,1,passability/wall
3,4,1,passability/wall
0,3,5,"tilesheet/1,6"
1,3,5,"tilesheet/0,6"
2,3,5,"tilesheet/1,6"
3,3,5,"tilesheet/0,6"
4,3,5,"tilesheet/1,6"
0,4,5,"tilesheet/0,6"
1,4,5,"tilesheet/1,6"
2,4,5,"tilesheet/0,6"
3,4,5,"tilesheet/1,6"
4,4,5,"tilesheet/0,6"
0,1,10,"tilesheet/1,0"
1,1,10,"tilesheet/1,0"
2,1,10,"tilesheet/1,0"
3,1,10,"tilesheet/1,0"
4,1,10,"tilesheet/1,0"
0,2,10,"tilesheet/1,1"
1,2,10,"tilesheet/1,3"
2,2,10,"tilesheet/2,3"
3,2,10,"tilesheet/1,1"
4,2,10,"tilesheet/1,3"
0,3,10,"tilesheet/2,3"
1,3,10,"tilesheet/1,3"
2,3,10,"tilesheet/1,1"
3,3,10,"tilesheet/1,1"
4,3,10,"tilesheet/1,2"
0,4,10,"tilesheet/0,2"
1,4,10,"tilesheet/1,2"
2,4,10,"tilesheet/1,2"
3,4,10,"tilesheet/2,2"
4,4,16,"tilesheet/8,1"
