54,56,1
53,70,1
51,88,1
52,88,1
53,88,1
54,88,1
55,56,1
56,56,1
57,56,1
58,56,1
59,56,1
55,70,1
56,70,1
57,70,1
58,70,1
59,70,1
55,88,1
56,88,1
56,49,1
57,49,1
58,49,1
59,49,1
60,56,1
61,56,1
62,56,1
63,56,1
64,56,1
62,60,1
63,60,1
60,70,1
61,70,1
62,70,1
63,70,1
64,70,1
64,88,1
60,49,1
61,49,1
62,49,1
63,49,1
64,49,1
65,56,1
66,56,1
67,56,1
68,56,1
69,56,1
66,60,1
67,60,1
68,60,1
69,60,1
65,70,1
66,70,1
67,70,1
68,70,1
69,70,1
65,88,1
66,88,1
67,88,1
68,88,1
69,88,1
65,49,1
66,49,1
67,49,1
68,49,1
69,49,1
70,56,1
71,56,1
72,56,1
70,60,1
71,60,1
72,60,1
73,60,1
74,60,1
70,70,1
71,70,1
72,70,1
73,70,1
74,70,1
72,77,1
73,77,1
74,82,1
70,88,1
71,88,1
72,49,1
73,49,1
74,49,1
75,56,1
76,56,1
77,56,1
78,56,1
79,56,1
75,60,1
76,60,1
77,60,1
78,60,1
79,60,1
75,70,1
76,70,1
77,70,1
78,70,1
79,70,1
76,77,1
77,77,1
75,82,1
76,82,1
77,82,1
78,82,1
79,82,1
75,49,1
80,82,1
81,82,1
98,102,1
99,102,1
96,128,1
97,128,1
100,95,1
101,95,1
100,113,1
101,113,1
100,128,1
101,128,1
