0,1,1,passability/wall
1,1,1,passability/wall
2,1,1,passability/wall
3,1,1,passability/wall
4,1,1,passability/wall
0,0,5,"tilesheet/0,7"
1,0,5,"tilesheet/1,7"
2,0,5,"tilesheet/0,7"
3,0,5,"tilesheet/1,7"
4,0,5,"tilesheet/0,7"
0,1,5,"tilesheet/0,6"
1,1,5,"tilesheet/1,6"
2,1,5,"tilesheet/0,6"
3,1,5,"tilesheet/1,6"
4,1,5,"tilesheet/0,6"
0,1,10,"tilesheet/1,0"
1,1,10,"tilesheet/1,0"
2,1,10,"tilesheet/1,0"
3,1,10,"tilesheet/1,0"
4,1,10,"tilesheet/1,0"
0,2,10,"tilesheet/1,1"
1,2,10,"tilesheet/1,1"
2,2,10,"tilesheet/1,1"
3,2,10,"tilesheet/1,1"
4,2,10,"tilesheet/1,1"
0,3,10,"tilesheet/1,1"
1,3,10,"tilesheet/1,1"
2,3,10,"tilesheet/1,1"
3,3,10,"tilesheet/1,1"
4,3,10,"tilesheet/1,1"
0,4,10,"tilesheet/0,2"
1,4,10,"tilesheet/1,2"
2,4,10,"tilesheet/1,2"
3,4,10,"tilesheet/1,2"
4,4,10,"tilesheet/1,2"
0,0,30,obstacles/pit_bottom
1,0,30,obstacles/pit_bottom
2,0,30,obstacles/pit_bottom
3,0,30,obstacles/pit_bottom
4,0,30,obstacles/pit_bottom
0,0,40,obstacles/lava
1,0,40,obstacles/lava
2,0,40,obstacles/lava
3,0,40,obstacles/lava
4,0,40,obstacles/lava
0,1,40,obstacles/lava
1,1,40,obstacles/lava
2,1,40,obstacles/lava
3,1,40,obstacles/lava
4,1,40,obstacles/lava
