0,0,1,passability/wall
0,1,1,passability/wall
4,1,1,passability/wall
0,2,1,passability/wall
4,2,1,passability/wall
0,3,1,passability/wall
4,3,1,passability/wall
0,4,1,passability/wall
4,4,1,passability/wall
0,0,5,"tilesheet/1,7"
1,0,5,"tilesheet/0,7"
2,0,5,"tilesheet/1,7"
3,0,5,"tilesheet/0,7"
4,0,5,"tilesheet/1,7"
0,1,5,"tilesheet/1,6"
1,1,5,"tilesheet/0,6"
2,1,5,"tilesheet/1,6"
3,1,5,"tilesheet/0,6"
4,1,5,"tilesheet/1,6"
0,2,5,"tilesheet/0,6"
1,2,5,"tilesheet/1,6"
2,2,5,"tilesheet/0,6"
3,2,5,"tilesheet/1,6"
4,2,5,"tilesheet/0,6"
0,3,5,"tilesheet/0,7"
1,3,5,"tilesheet/1,7"
2,3,5,"tilesheet/0,7"
3,3,5,"tilesheet/1,7"
4,3,5,"tilesheet/0,7"
1,4,5,"tilesheet/0,6"
2,4,5,"tilesheet/1,6"
3,4,5,"tilesheet/0,6"
0,3,8,"tilesheet/1,1"
1,3,8,"tilesheet/1,1"
2,3,8,"tilesheet/1,1"
3,3,8,"tilesheet/1,1"
4,3,8,"tilesheet/1,1"
0,4,8,"tilesheet/1,2"
1,4,8,"tilesheet/1,2"
2,4,8,"tilesheet/1,2"
3,4,8,"tilesheet/1,2"
4,4,8,"tilesheet/1,2"
0,0,10,"tilesheet/3,10"
0,1,10,"tilesheet/3,11"
4,1,10,"tilesheet/0,0"
0,2,10,"tilesheet/3,12"
4,2,10,"tilesheet/0,1"
0,3,10,"tilesheet/2,0"
4,3,10,"tilesheet/0,1"
0,4,10,"tilesheet/1,1"
1,4,10,"tilesheet/1,0"
2,4,10,"tilesheet/1,0"
3,4,10,"tilesheet/1,0"
4,4,10,"tilesheet/1,1"
4,1,11,"tilesheet/2,3"
4,2,11,"tilesheet/1,3"
0,3,11,"tilesheet/1,8"
4,3,11,"tilesheet/4,8"
1,1,16,"tilesheet/8,2"
1,2,16,"tilesheet/9,0"
1,3,16,"tilesheet/9,0"
1,4,16,"tilesheet/9,0"
2,1,30,obstacles/wall_pit_right
