3,1,5,"tilesheet/0,6"
3,2,5,"tilesheet/0,7"
2,4,11,"tilesheet/8,5"
2,4,5,"tilesheet/1,7"
2,3,11,"tilesheet/8,5"
2,3,5,"tilesheet/1,6"
2,2,8,"tilesheet/0,5"
2,2,1,"passability/3,0"
2,2,11,"tilesheet/4,5"
2,2,5,"tilesheet/1,7"
2,1,11,"tilesheet/8,5"
2,1,5,"tilesheet/1,6"
2,0,11,"tilesheet/8,5"
2,0,5,"tilesheet/1,7"
1,1,11,"tilesheet/7,5"
1,1,5,"tilesheet/0,6"
4,2,5,"tilesheet/1,7"
1,2,8,"tilesheet/0,5"
1,2,1,"passability/3,0"
1,2,11,"tilesheet/3,5"
1,2,5,"tilesheet/0,7"
4,1,5,"tilesheet/1,6"
1,3,11,"tilesheet/7,5"
1,3,5,"tilesheet/0,6"
4,4,5,"tilesheet/1,7"
1,4,11,"tilesheet/7,5"
1,4,5,"tilesheet/0,7"
4,3,5,"tilesheet/1,6"
0,0,5,"tilesheet/1,7"
4,0,5,"tilesheet/1,7"
1,0,11,"tilesheet/7,5"
1,0,5,"tilesheet/0,7"
0,2,8,"tilesheet/0,5"
0,2,9,"tilesheet/6,0"
0,2,5,"tilesheet/1,7"
0,2,1,"passability/1,0"
0,1,5,"tilesheet/1,6"
0,4,9,"tilesheet/6,1"
0,4,5,"tilesheet/1,7"
0,4,1,"passability/2,0"
0,3,9,"tilesheet/6,1"
0,3,5,"tilesheet/1,6"
0,3,1,"passability/2,0"
3,0,5,"tilesheet/0,7"
3,3,5,"tilesheet/0,6"
3,4,5,"tilesheet/0,7"
