78,39,16
75,38,16
77,39,16
79,39,16
74,38,16
71,38,16
70,38,16
73,38,16
72,38,16
110,70,16
49,36,16
46,36,16
45,36,16
47,36,16
48,36,16
35,29,16
24,29,16
22,29,16
23,29,16
20,29,16
21,29,16
67,69,16
69,69,16
68,69,16
65,69,16
66,69,16
65,44,16
69,44,16
67,44,16
66,44,16
68,44,16
118,53,16
117,53,16
72,69,16
71,69,16
70,69,16
115,37,16
117,37,16
118,37,16
119,37,16
116,37,16
19,9,16
18,9,16
62,44,16
61,44,16
63,44,16
60,44,16
64,44,16
54,68,16
115,65,16
113,37,16
110,37,16
111,37,16
114,37,16
112,37,16
57,69,16
58,69,16
55,68,16
59,69,16
22,35,16
21,35,16
20,35,16
23,35,16
17,36,16
18,36,16
15,36,16
16,36,16
30,9,16
34,9,16
32,9,16
31,9,16
33,9,16
14,29,16
13,29,16
107,65,16
108,65,16
106,65,16
55,52,16
69,38,16
16,29,16
19,29,16
17,29,16
15,29,16
18,29,16
71,44,16
73,44,16
74,44,16
72,44,16
70,44,16
21,9,16
24,9,16
22,9,16
23,9,16
20,9,16
58,44,16
59,44,16
57,44,16
29,9,16
27,9,16
26,9,16
25,9,16
28,9,16
36,9,16
37,9,16
35,9,16
77,50,16
78,50,16
79,50,16
55,45,16
113,64,16
111,64,16
110,64,16
112,64,16
55,79,16
56,79,16
32,35,16
34,35,16
31,35,16
33,35,16
44,36,16
42,36,16
40,36,16
43,36,16
41,36,16
29,36,16
27,36,16
25,36,16
28,36,16
26,36,16
25,29,16
28,29,16
29,29,16
26,29,16
27,29,16
51,79,16
52,79,16
53,79,16
54,79,16
79,68,16
76,68,16
77,68,16
78,68,16
102,61,16
76,44,16
75,44,16
64,69,16
60,69,16
62,69,16
63,69,16
61,69,16
38,36,16
35,35,16
39,36,16
37,36,16
32,29,16
33,29,16
30,29,16
31,29,16
34,29,16
