0,0,1,"passability/0,0"
4,0,1,"passability/0,0"
0,1,1,"passability/0,0"
4,1,1,"passability/0,0"
0,2,1,"passability/0,0"
4,2,1,"passability/0,0"
0,3,1,"passability/0,0"
4,3,1,"passability/0,0"
0,4,1,"passability/0,0"
4,4,1,"passability/0,0"
1,2,5,"tilesheet/1,6"
2,2,5,"tilesheet/0,6"
3,2,5,"tilesheet/1,6"
4,2,5,"tilesheet/0,6"
0,3,5,"tilesheet/0,7"
1,3,5,"tilesheet/1,7"
2,3,5,"tilesheet/0,7"
3,3,5,"tilesheet/1,7"
4,3,5,"tilesheet/0,7"
0,4,5,"tilesheet/0,6"
1,4,5,"tilesheet/1,6"
2,4,5,"tilesheet/0,6"
3,4,5,"tilesheet/1,6"
4,4,5,"tilesheet/0,6"
0,0,10,"tilesheet/0,3"
1,0,10,"tilesheet/0,3"
2,0,10,"tilesheet/0,3"
3,0,10,"tilesheet/0,3"
4,0,10,"tilesheet/0,3"
0,1,10,"tilesheet/0,3"
1,1,10,"tilesheet/0,3"
2,1,10,"tilesheet/0,3"
3,1,10,"tilesheet/0,3"
4,1,10,"tilesheet/0,3"
0,2,10,"tilesheet/0,1"
1,2,10,"tilesheet/1,2"
2,2,10,"tilesheet/1,2"
3,2,10,"tilesheet/1,2"
4,2,10,"tilesheet/1,1"
0,3,10,"tilesheet/2,1"
4,3,10,"tilesheet/0,1"
0,4,10,"tilesheet/2,1"
4,4,10,"tilesheet/0,1"
0,1,11,"tilesheet/0,0"
1,1,11,"tilesheet/1,0"
2,1,11,"tilesheet/1,0"
3,1,11,"tilesheet/1,0"
4,1,11,"tilesheet/2,0"
1,3,16,"tilesheet/8,1"
2,3,16,"tilesheet/8,0"
3,3,16,"tilesheet/8,0"
1,4,16,"tilesheet/9,0"
