102,67,10
101,66,10
43,7,10
42,6,10
78,114,10
79,36,10
109,42,10
60,116,10
12,-21,10
47,39,10
95,75,10
54,115,10
64,35,10
18,-3,10
105,71,10
81,37,10
55,34,10
121,37,10
120,36,10
17,-29,10
102,77,10
101,76,10
103,79,10
119,51,11
72,66,10
85,82,10
86,83,10
119,35,10
46,29,10
44,23,10
69,116,10
120,52,10
48,32,10
19,39,10
131,141,10
30,5,10
103,59,10
19,3,10
82,71,10
103,70,10
49,112,10
48,111,10
46,110,10
115,43,10
55,47,10
30,39,10
93,73,10
51,45,10
53,46,10
21,4,10
12,-29,10
12,-5,10
104,60,10
121,57,10
122,58,10
51,33,10
53,114,10
50,113,10
86,72,10
35,13,10
36,14,10
