0,0,1,passability/wall
3,0,1,passability/climb
4,0,1,passability/climb
0,1,1,passability/wall
3,1,1,passability/climb
0,2,1,passability/wall
3,2,1,passability/climb
0,3,1,passability/wall
3,3,1,passability/climb
4,3,1,passability/climb
0,4,1,passability/wall
3,4,1,passability/climb
4,4,1,passability/climb
0,0,5,"tilesheet/0,6"
1,0,5,"tilesheet/1,6"
2,0,5,"tilesheet/0,6"
3,0,5,"tilesheet/1,6"
4,0,5,"tilesheet/0,6"
0,1,5,"tilesheet/0,7"
1,1,5,"tilesheet/1,7"
2,1,5,"tilesheet/0,7"
3,1,5,"tilesheet/1,7"
4,1,5,"tilesheet/0,7"
0,2,5,"tilesheet/0,6"
1,2,5,"tilesheet/1,6"
2,2,5,"tilesheet/0,6"
3,2,5,"tilesheet/1,6"
4,2,5,"tilesheet/0,6"
0,3,5,"tilesheet/0,7"
1,3,5,"tilesheet/1,7"
2,3,5,"tilesheet/0,7"
3,3,5,"tilesheet/1,7"
4,3,5,"tilesheet/0,7"
0,4,5,"tilesheet/0,6"
1,4,5,"tilesheet/1,6"
2,4,5,"tilesheet/0,6"
3,4,5,"tilesheet/1,6"
4,4,5,"tilesheet/0,6"
3,0,9,"tilesheet/10,3"
4,0,9,"tilesheet/10,3"
3,1,9,"tilesheet/10,3"
3,2,9,"tilesheet/10,1"
3,3,9,"tilesheet/10,5"
4,3,9,"tilesheet/11,1"
3,4,9,"tilesheet/10,5"
4,4,9,"tilesheet/11,1"
0,0,10,"tilesheet/2,1"
0,1,10,"tilesheet/1,3"
0,2,10,"tilesheet/1,3"
0,3,10,"tilesheet/1,3"
0,4,10,"tilesheet/2,1"
1,0,16,"tilesheet/9,0"
1,1,16,"tilesheet/9,0"
1,2,16,"tilesheet/9,0"
1,3,16,"tilesheet/9,0"
1,4,16,"tilesheet/9,0"
