41,43,10
41,44,10
42,41,10
43,40,10
41,42,10
43,43,10
41,41,10
42,44,10
43,42,10
41,40,10
44,40,10
42,42,10
43,44,10
44,41,10
42,43,10
44,42,10
42,40,10
43,41,10
44,44,10
44,43,10
31,15,10
30,16,10
31,18,10
32,16,10
32,15,10
31,17,10
30,19,10
31,19,10
30,15,10
30,17,10
30,18,10
31,16,10
9,-1,10
9,-4,10
8,-3,10
8,-5,10
9,-5,10
8,-1,10
9,-2,10
8,-4,10
9,-3,10
8,-2,10
0,5,10
2,7,10
0,9,10
4,7,10
0,7,10
1,6,10
3,6,10
4,8,10
2,8,10
3,8,10
1,8,10
2,6,10
0,8,10
4,6,10
0,6,10
1,7,10
3,7,10
1,5,10
3,9,10
1,9,10
4,9,10
2,9,10
8,18,10
9,19,10
6,18,10
9,17,10
5,18,10
7,18,10
8,17,10
7,17,10
8,19,10
9,18,10
5,19,10
6,19,10
7,19,10
5,17,10
6,17,10
-1,5,10
-3,5,10
-2,5,10
-3,6,10
-2,7,10
-2,8,10
-1,9,10
-2,9,10
-1,6,10
-1,7,10
-1,8,10
-2,6,10
9,0,10
8,0,10
18,19,10
19,18,10
17,17,10
15,19,10
18,17,10
19,17,10
16,17,10
18,18,10
19,19,10
16,19,10
17,18,10
15,18,10
16,18,10
17,19,10
15,17,10
28,1,10
29,4,10
29,2,10
29,0,10
28,0,10
27,0,10
29,3,10
26,0,10
29,1,10
25,0,10
46,38,10
45,39,10
46,39,10
45,38,10
46,36,10
45,37,10
47,35,10
46,37,10
45,36,10
46,35,10
45,35,10
47,36,10
-5,30,10
-2,30,10
-4,30,10
-3,30,10
-2,31,10
-1,30,10
-3,31,10
-1,31,10
35,25,10
35,29,10
44,25,10
44,26,10
43,25,10
44,28,10
44,27,10
42,25,10
44,29,10
43,27,10
43,26,10
43,29,10
43,28,10
32,2,10
30,2,10
31,0,10
32,4,10
30,0,10
31,2,10
30,4,10
31,1,10
32,3,10
30,3,10
31,3,10
30,1,10
31,4,10
-1,-4,10
-3,-3,10
-3,-4,10
-2,-3,10
-4,-3,10
-1,-3,10
-2,-2,10
-4,-4,10
-4,-5,10
-4,-2,10
-3,-5,10
-4,-1,10
-1,-5,10
-3,-2,10
-1,-1,10
-2,-1,10
-2,-5,10
-3,-1,10
-2,-4,10
-1,-2,10
19,41,10
17,41,10
18,41,10
19,40,10
18,40,10
17,40,10
-3,17,10
-2,16,10
-4,18,10
-2,18,10
-4,19,10
-3,18,10
-2,19,10
-3,16,10
-1,15,10
-2,17,10
-1,17,10
-1,19,10
-3,15,10
-1,16,10
-3,19,10
-1,18,10
-2,15,10
21,28,10
20,28,10
20,27,10
22,28,10
22,27,10
21,29,10
23,27,10
23,28,10
21,27,10
20,29,10
22,29,10
23,29,10
18,-3,10
15,-3,10
19,-1,10
18,-1,10
17,-1,10
16,-4,10
15,-1,10
16,-3,10
19,-2,10
16,-1,10
15,-5,10
16,-2,10
18,-2,10
15,-4,10
19,-3,10
17,-3,10
17,-2,10
15,-2,10
16,-5,10
37,30,10
35,30,10
36,30,10
36,22,10
37,23,10
38,22,10
39,23,10
35,23,10
39,24,10
38,24,10
36,23,10
37,22,10
37,24,10
38,23,10
39,22,10
35,22,10
36,24,10
35,24,10
45,40,10
46,40,10
46,41,10
45,44,10
45,43,10
46,44,10
45,42,10
46,42,10
45,41,10
46,43,10
29,-2,10
26,-2,10
25,-1,10
28,-2,10
27,-1,10
27,-2,10
25,-2,10
26,-1,10
28,-1,10
29,-1,10
-6,24,10
-7,24,10
5,31,10
5,32,10
7,31,10
6,31,10
7,30,10
5,30,10
9,32,10
8,31,10
9,30,10
6,30,10
8,30,10
9,31,10
4,32,10
2,30,10
3,31,10
0,31,10
0,30,10
3,32,10
2,32,10
4,31,10
1,32,10
2,31,10
3,30,10
0,32,10
1,31,10
1,30,10
4,30,10
-2,14,10
-1,14,10
-2,12,10
-2,10,10
-1,11,10
-3,14,10
-2,13,10
-1,12,10
-2,11,10
-1,13,10
-1,10,10
-3,13,10
18,10,10
15,10,10
16,11,10
17,10,10
19,10,10
15,11,10
16,10,10
17,11,10
18,11,10
19,11,10
24,21,10
20,21,10
23,20,10
21,22,10
23,22,10
21,20,10
22,21,10
24,20,10
20,20,10
23,21,10
24,22,10
20,22,10
22,22,10
21,21,10
22,20,10
-2,22,10
-1,20,10
-4,23,10
-3,22,10
-4,20,10
-1,22,10
-5,23,10
-5,24,10
-3,20,10
-2,20,10
-2,21,10
-2,23,10
-4,22,10
-3,23,10
-4,24,10
-3,21,10
-1,23,10
-2,24,10
-4,21,10
-1,21,10
-3,24,10
31,30,10
34,30,10
33,30,10
32,30,10
16,9,10
16,7,10
17,6,10
19,6,10
15,6,10
18,8,10
19,8,10
17,8,10
18,6,10
15,9,10
16,8,10
16,6,10
17,7,10
19,7,10
15,7,10
19,9,10
17,9,10
18,9,10
18,7,10
15,8,10
30,14,10
32,13,10
30,12,10
30,11,10
31,11,10
31,12,10
32,12,10
31,14,10
32,14,10
30,10,10
30,13,10
31,13,10
31,10,10
32,11,10
45,26,10
47,25,10
45,25,10
46,28,10
47,27,10
48,25,10
46,26,10
46,29,10
47,29,10
47,26,10
48,26,10
46,27,10
45,29,10
47,28,10
48,27,10
45,28,10
48,28,10
46,25,10
45,27,10
48,29,10
40,22,10
41,21,10
43,20,10
40,23,10
42,22,10
42,24,10
43,23,10
40,24,10
42,23,10
43,24,10
43,22,10
44,20,10
44,21,10
42,21,10
44,22,10
41,23,10
41,24,10
44,24,10
44,23,10
41,22,10
43,21,10
44,34,10
43,33,10
43,31,10
43,32,10
43,30,10
42,34,10
43,34,10
44,30,10
44,32,10
44,31,10
44,33,10
-8,28,10
-7,25,10
-6,28,10
-6,25,10
-7,29,10
-6,26,10
-8,27,10
-7,26,10
-8,26,10
-6,29,10
-6,27,10
-7,27,10
-7,28,10
1,0,10
0,0,10
0,2,10
0,4,10
1,1,10
0,1,10
3,0,10
0,3,10
2,0,10
5,10,10
6,11,10
7,11,10
8,11,10
9,10,10
5,11,10
6,10,10
8,10,10
9,11,10
7,10,10
14,0,10
13,0,10
12,0,10
11,0,10
10,0,10
46,23,10
48,21,10
49,22,10
46,20,10
47,24,10
48,24,10
48,22,10
49,21,10
46,21,10
47,21,10
45,24,10
48,23,10
47,20,10
45,23,10
47,23,10
45,22,10
49,24,10
46,24,10
47,22,10
45,21,10
46,22,10
45,20,10
49,23,10
23,37,10
22,37,10
21,35,10
24,35,10
21,37,10
23,38,10
20,38,10
24,37,10
20,36,10
22,35,10
24,39,10
23,35,10
20,35,10
22,36,10
21,36,10
20,39,10
22,38,10
21,38,10
23,39,10
22,39,10
24,36,10
20,37,10
23,36,10
21,39,10
24,38,10
29,17,10
27,17,10
28,17,10
28,15,10
25,19,10
26,19,10
27,19,10
28,19,10
29,18,10
25,17,10
26,17,10
29,16,10
28,16,10
29,15,10
26,18,10
27,16,10
28,18,10
29,19,10
25,18,10
27,18,10
2,-7,10
2,-6,10
1,-7,10
0,-8,10
3,-8,10
2,-8,10
0,-6,10
1,-6,10
3,-6,10
3,-7,10
1,-8,10
0,-7,10
-2,3,10
-4,4,10
-1,2,10
-4,1,10
-3,2,10
-2,4,10
-3,0,10
-2,0,10
-4,3,10
-3,3,10
-1,3,10
-2,2,10
-2,1,10
-3,1,10
-4,2,10
-4,0,10
-1,0,10
-1,4,10
-3,4,10
-1,1,10
46,30,10
46,33,10
45,33,10
