40,6,10
41,6,10
115,71,10
116,71,10
75,36,10
76,36,10
77,36,10
78,36,10
70,36,10
71,36,10
72,36,10
73,36,10
74,36,10
87,141,10
88,141,10
89,141,10
110,72,10
111,72,10
112,72,10
113,72,10
110,43,10
111,43,10
112,43,10
113,43,10
114,43,10
61,117,10
62,117,10
63,117,10
64,117,10
31,40,10
32,40,10
33,40,10
34,40,10
45,39,10
46,39,10
96,76,10
97,76,10
98,76,10
99,76,10
72,116,10
73,116,10
70,117,10
75,115,10
76,115,10
79,115,10
60,35,10
61,35,10
62,35,10
63,35,10
115,141,10
116,141,10
117,141,10
118,141,10
119,141,10
20,26,10
21,26,10
22,26,10
23,26,10
65,66,10
66,66,10
67,66,10
68,66,10
69,66,10
35,31,10
36,31,10
37,31,10
38,31,10
39,31,10
106,72,10
107,72,10
108,72,10
109,72,10
6,33,10
7,33,10
94,75,10
80,37,10
105,61,10
106,61,10
107,61,10
108,61,10
109,61,10
90,141,10
91,141,10
16,-29,10
100,76,10
15,13,10
16,13,10
17,13,10
18,13,10
19,13,10
120,141,10
121,141,10
122,141,10
123,141,10
124,141,10
116,51,11
117,51,11
118,51,11
70,66,10
71,66,10
30,31,10
31,31,10
32,31,10
33,31,10
34,31,10
115,35,10
116,35,10
117,35,10
118,35,10
30,13,10
31,13,10
32,13,10
33,13,10
34,13,10
45,29,10
125,141,10
126,141,10
127,141,10
128,141,10
129,141,10
55,116,10
56,116,10
57,116,10
58,116,10
59,116,10
54,66,10
68,116,10
65,117,10
66,117,10
110,35,10
111,35,10
112,35,10
113,35,10
114,35,10
55,66,10
56,66,10
57,66,10
58,66,10
59,66,10
47,32,10
49,33,10
11,41,10
12,41,10
13,41,10
130,141,10
31,6,10
32,6,10
33,6,10
34,6,10
20,40,10
21,40,10
22,40,10
101,59,10
102,59,10
14,26,10
10,27,10
11,27,10
12,27,10
15,31,10
16,31,10
17,31,10
18,31,10
19,31,10
65,36,10
66,36,10
67,36,10
68,36,10
69,36,10
105,141,10
106,141,10
107,141,10
108,141,10
109,141,10
83,72,10
84,72,10
104,71,10
56,35,10
57,35,10
58,35,10
59,35,10
47,111,10
15,26,10
16,26,10
17,26,10
18,26,10
19,26,10
77,48,10
100,141,10
101,141,10
102,141,10
103,141,10
104,141,10
22,5,10
23,5,10
24,5,10
116,44,10
117,44,10
118,44,10
25,5,10
26,5,10
27,5,10
28,5,10
29,5,10
35,6,10
36,6,10
37,6,10
38,6,10
39,6,10
110,61,10
111,61,10
112,61,10
31,24,10
32,24,10
25,13,10
26,13,10
27,13,10
28,13,10
29,13,10
90,73,10
91,73,10
92,73,10
25,31,10
26,31,10
27,31,10
28,31,10
29,31,10
50,45,10
52,46,10
54,47,10
40,39,10
41,39,10
42,39,10
43,39,10
44,39,10
25,25,10
26,25,10
27,25,10
28,25,10
29,25,10
20,4,10
11,-29,10
48,45,10
49,45,10
76,66,10
77,66,10
78,66,10
79,66,10
110,141,10
111,141,10
112,141,10
113,141,10
114,141,10
96,141,10
97,141,10
98,141,10
99,141,10
20,13,10
21,13,10
22,13,10
23,13,10
24,13,10
20,31,10
21,31,10
22,31,10
23,31,10
24,31,10
60,66,10
61,66,10
62,66,10
63,66,10
64,66,10
50,33,10
52,34,10
53,34,10
54,34,10
51,114,10
52,114,10
36,39,10
37,39,10
38,39,10
39,39,10
85,72,10
87,73,10
88,73,10
89,73,10
11,13,10
12,13,10
13,13,10
14,13,10
