0,0,1,passability/platform
1,0,1,passability/platform
2,0,1,passability/wall
2,1,1,passability/wall
2,2,1,passability/wall
2,3,1,passability/wall
2,4,1,passability/wall
0,0,5,"tilesheet/1,6"
1,0,5,"tilesheet/0,6"
2,0,5,"tilesheet/1,6"
0,1,5,"tilesheet/1,7"
1,1,5,"tilesheet/0,7"
2,1,5,"tilesheet/1,7"
0,2,5,"tilesheet/1,6"
1,2,5,"tilesheet/0,6"
2,2,5,"tilesheet/1,6"
0,3,5,"tilesheet/1,7"
1,3,5,"tilesheet/0,7"
2,3,5,"tilesheet/1,7"
0,4,5,"tilesheet/1,6"
1,4,5,"tilesheet/0,6"
2,4,5,"tilesheet/1,6"
0,0,8,"tilesheet/0,5"
1,0,8,"tilesheet/0,5"
2,0,10,"tilesheet/0,1"
3,0,10,"tilesheet/2,1"
2,1,10,"tilesheet/0,1"
3,1,10,"tilesheet/2,1"
2,2,10,"tilesheet/0,1"
3,2,10,"tilesheet/2,1"
2,3,10,"tilesheet/0,1"
3,3,10,"tilesheet/2,1"
2,4,10,"tilesheet/0,1"
3,4,10,"tilesheet/2,1"
1,0,11,"tilesheet/3,5"
